assertion_id,source_name,source_url,source_record_url,retrieved_at,source_page,source_slot,year,month,day,date_iso,date_precision,date_qualifier,place,region,country,country_code,county,crop,size_text,classification,thumbnail_url,notes,index_kinds,index_urls,index_labels,index_occurrence_count,record_url_aliases,detail_http_status,detail_sha256,detail_cache_path,detail_title,latitude,longitude,has_actual_coordinate_pair,coordinate_method,coordinate_uncertainty,coordinate_uncertainty_km,coordinate_confidence,coordinate_source_url,coordinate_evidence,coordinate_context,orientation_evidence,rights_evidence,image_count,image_urls,map_diagram_urls,expansion_source_id,source_listing_text,alternate_place,canonical_match_status,matched_baseline_assertion_id,rights_scope,parser_version
a_392d8eda18e05e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,5,1957,10,,1957-10,month,,,,Russia,RU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3c52c7bd7f22dd,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,6,1957,11,6,1957-11-06,day,,Dante,Tennessee,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_9f8b18fa34c5ab,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,7,1957,,,1957,year,,Stonehenge,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a1d41ba550d9b3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,8,1958,11,16,1958-11-16,day,,Upland,,Sweden,SE,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2b52a3bab8c53e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,9,1958,,,1958,year,,Durrington,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3f1179a6338e15,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,10,1958,,,1958,year,,Natal,KwaZulu-Natal,South Africa,ZA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0735aeedb3e358,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,11,1958,,,1958,year,,Whiteparish,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a01027da726cc0,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,12,1959,5,20,1959-05-20,day,,Tres Lomas,Buenos Aires,Argentina,,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2a41bf8d5d91da,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,13,1959,,,1959,year,,Broughton,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_dbd2e3ec24a441,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,14,1959,,,1959,year,,Dithmarschen,Schleswig-Holstein,Germany,DE,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fe57218079d274,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,15,1959,,,1959,year,,Dodsland,Saskatchewan,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6f0f99b9baa7e9,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,16,1959,,,1959,year,,Ghost River,Alberta,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_cd6d9b10ccca43,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,17,1959,,,1959,year,,Heytesbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_66bb559a07c6a3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,18,1959,,,1959,year,,Heytesbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a27d605209304a,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,19,1959,,,1959,year,,Lohme,Schleswig-Holstein,Germany,DE,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_5a7d48f2337658,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,6,20,1959,,,1959,year,,Mickleham,Surrey,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_cd593e3aa67a38,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,1,1959,,,1959,year,,Nottingham,Nottinghamshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fce65294485dc2,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,2,1959,,,1959,year,,,,Botswana,,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_e8d95dbf3ad172,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,3,1960,6,3,1960-06-03,day,,Evenlode,Gloucestershire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ee26717d2d890f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,4,1960,8,14,1960-08-14,day,,,,Argentina,,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0eedcb40c04ffd,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,5,1960,,,1960,year,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a7619c51dae768,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,6,1960,,,1960,year,,Beelitz,Brandenburg,Germany,DE,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3d747da9c3583b,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,7,1960,,,1960,year,,Carrollton,Ohio,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_52ba2d678172e4,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,8,1960,,,1960,year,,Cheesefoot Head,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b02636be3f262c,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,9,1960,,,1960,year,,Stow-on-the-Wold,Gloucestershire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fa177bf8452cb7,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,10,1960,,,1960,year,,,,Kenya,,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d66a408b0913ae,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,11,1962,6,7,1962-06-07,day,,Swayfield Bridge,Lincolnshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_592deff17d7191,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,12,1962,7,,1962-07,month,,The Hermit,California,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_e09ccb8c88caae,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,13,1962,,,1962,year,,Minot,North Dakota,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_cf7e78da86ce05,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,14,1962,,,1962,year,,Wooler,Ontario,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7686dd721b15db,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,15,1963,7,6,1963-07-06,day,,Bern,Bern,Switzerland,CH,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fc978f25c51620,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,16,1963,7,15,1963-07-15,day,,Charlton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7ac6f5a932bd03,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,17,1963,7,15,1963-07-15,day,,Charlton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fba9de70365ae9,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,18,1963,7,16,1963-07-16,day,,,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_cb10e70f448e6a,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,19,1963,11,23,1963-11-23,day,,Sandling Woods,Kent,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_c8b0122006443f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,7,20,1963,12,27,1963-12-27,day,,Epping,Essex,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_911a1f5415cc22,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,1,1963,,,1963,year,,Litchfield,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_e193bc0a586565,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,2,1963,,,1963,year,,Saint-Souplet,Nord-Pas-de-Calais,France,FR,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b81ddfdd3312ec,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,3,1963,,,1963,year,,Southampton,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_38361b53cd8529,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,4,1964,3,18,1964-03-18,day,,Brougham,Cumbria,Scotland,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7ce1a2cc794583,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,5,1964,5,18,1964-05-18,day,,Hubbard,Oregon,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_909cc7a75e6e88,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,6,1964,5,18,1964-05-18,day,,Hubbard,Oregon,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_1c29c85e2c0ba3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,7,1964,6,16,1964-06-16,day,,Conklin,Michigan,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f707a1bf531161,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,8,1964,7,,1964-07,qualified,late,Eastwood,Essex,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_935b7ca939992d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,9,1964,11,8,1964-11-08,day,,St Alexis de Montcalm,Quebec,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d72f0a01d15f25,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,10,1964,,,1964,year,,Ballantrae,Ontario,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ebf6f6baf9b701,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,11,1964,,,1964,year,,Eton Ridge,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_c41e94ef3f0f97,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,12,1964,,,1964,year,,Penrith,Cumbria,Scotland,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_662634cd80c489,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,13,1964,,,1964,year,,Sarnia,Ontario,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f6fa8941fa1f92,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,14,1965,1,12,1965-01-12,day,,,Washington State,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_e74537fd82c367,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,15,1965,1,13,1965-01-13,day,,Lynden,Washington,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f5af26bf3eb8ca,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,16,1965,2,3,1965-02-03,day,,South Brighton,Otago,New Zealand,NZ,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a3a666d6608f60,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,17,1965,2,3,1965-02-03,day,,,North Carolina,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_c397d3e8e13b74,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,18,1965,5,24,1965-05-24,day,,Eton Ridge,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_357552f7aae8f5,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,19,1965,5,,1965-05,month,,Glasnevin,Saskatchewan,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_185ef4f854eb34,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,8,20,1965,5,,1965-05,month,,Tully,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a0f04efc621ef8,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,1,1965,5,,1965-05,month,,Willowdale,Nova Scotia,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d45301bd440256,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,2,1965,5,,1965-05,month,,,Warwickshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b2e158efca8459,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,3,1965,6,26,1965-06-26,day,,Delroy,Ohio,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_8d1805c36e595f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,4,1965,6,28,1965-06-28,day,,Sharon,Ontario,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_8d3ffdf47e8e99,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,5,1965,7,7,1965-07-07,day,,Valensole,Provence-Alpes-Côtes d‘Azur,France,FR,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_9761e319655800,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,6,1965,8,20,1965-08-20,day,,Mount Airy,North Carolina,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b28879fd15c9d1,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,7,1965,9,,1965-09,month,,Pincher Creek,Alberta,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_89f5aaed309193,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,8,1965,10,13,1965-10-13,day,,Minot,North Dakota,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_59f92197943007,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,9,1965,,,1965,year,,Frankford,Ontario,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_9ca361ba72e136,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,10,1965,,,1965,year,,Hettensen,Niedersachsen,Germany,DE,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_403bc76d707880,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,11,1965,,,1965,year,,Mere,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_113c43619b7961,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,12,1966,1,19,1966-01-19,day,,Euramo,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0b152bd9e12954,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,13,1966,1,19,1966-01-19,day,,Tully,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fe7a9c8e8de904,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,14,1966,1,20,1966-01-20,day,,Euramo,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_daa04397ee4d93,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,15,1966,1,23,1966-01-23,day,,Tully,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_356fc6b4a0d908,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,16,1966,2,1,1966-02-01,day,,Euramo,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d452250d26f64e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,17,1966,2,14,1966-02-14,day,,Bankstown,New South Wales,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6bd4f22dd8e452,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,18,1966,2,14,1966-02-14,day,,Brisbane,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0cda87ad1b6976,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,19,1966,2,,1966-02,month,,Culcraine,Victoria,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a43ce5cd52a0cb,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,9,20,1966,3,,1966-03,month,,Norton Bavant,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_83d4c45065d0cc,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,1,1966,4,1,1966-04-01,day,,Dearborn,Michigan,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_55eecc8c63e781,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,2,1966,4,4,1966-04-04,day,,Burkes Flat,Victoria,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_159760fdbc9f3a,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,3,1966,4,6,1966-04-06,day,,Westall,South Australia,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f3c1ab3bf5c255,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,4,1966,4,25,1966-04-25,day,,Cairns,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_42e6fa18c295e0,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,5,1966,5,22,1966-05-22,day,,Corndale,New South Wales,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6bed8f65146238,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,6,1966,5,,1966-05,month,,,,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_231b745273bffc,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,7,1966,6,22,1966-06-22,day,,Middlebury,Indiana,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b454487c38827d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,8,1966,7,28,1966-07-28,day,,Montsoreau,Pays de la Loire,France,FR,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_00bed29ed5be5c,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,9,1966,8,1,1966-08-01,day,,Springfield,Montana,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_48c43936ca4775,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,10,1966,8,15,1966-08-15,day,,Woodgreen,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_eae5f7c483e137,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,11,1966,8,15,1966-08-15,day,,Woodgreen,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2618065d6d02fd,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,12,1966,11,,1966-11,month,,Brisbane,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_41889b93047520,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,13,1966,11,,1966-11,month,,Gallipolis,Pennsylvania,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_849972a5599df6,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,14,1966,12,21,1966-12-21,day,,Monroe,Oregon,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_306049e951f321,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,15,1966,,,1966,year,,Charlton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f423061a056d21,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,16,1966,,,1966,year,,Clayton,Victoria,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_da01e2d0f94a00,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,17,1966,,,1966,year,,Colloway Clump,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_545dec202cb616,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,18,1966,,,1966,year,,Dover,Kent,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_504cc2722ae21e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,19,1966,,,1966,year,,Eyre Peninsula,South Australia,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_85b4e731366989,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,10,20,1966,,,1966,year,,Island Lake,Manitoba,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_9e4064f402dd65,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,1,1966,,,1966,year,,Sharnbrook,Bedfordshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6ff790961e67bb,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,2,1966,,,1966,year,,Warminster,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_320b81b2c8d5c9,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,3,1966,,,1966,year,,,,China,CN,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0625573a4ed07b,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,4,1967,1,27,1967-01-27,day,,Euramo,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_dca5a7b5abe262,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,5,1967,3,19,1967-03-19,day,,La Chapelle-Taillefert,Limousin,France,FR,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_249ec8618fc1e3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,6,1967,4,,1967-04,month,,Kitchener,Ontario,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_81a0c3e9a9ea0e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,7,1967,6,15,1967-06-15,day,,Harrisburg,Ohio,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a666b4aa2bdab8,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,8,1967,7,2,1967-07-02,day,,Danebury,Connecticut,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3abbff5b543afb,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,9,1967,7,5,1967-07-05,day,,Coventry,Connecticut,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_1412340b643494,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,11,10,1967,8,5,1967-08-05,day,,Duhamel,Alberta,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
